codepoint,values,subnormal
0x1e5f4,0x1p+14717, 
0x1e5f5,0x1.4p+14717, 
0x1e5f6,0x1.8p+14717, 
0x1e5f7,0x1.cp+14717, 
0x1e5f8,0x1p+14718, 
0x1e5f9,0x1.4p+14718, 
0x1e5fa,0x1.8p+14718, 
0x1e5fb,0x1.cp+14718, 
0x1e5fc,0x1p+14719, 
0x1e5fd,0x1.4p+14719, 
0x1e5fe,0x1.8p+14719, 
0x1e5ff,0x1.cp+14719, 
0x1e600,0x1p+14720, 
0x1e601,0x1.4p+14720, 
0x1e602,0x1.8p+14720, 
0x1e603,0x1.cp+14720, 
0x1e604,0x1p+14721, 
0x1e605,0x1.4p+14721, 
0x1e606,0x1.8p+14721, 
0x1e607,0x1.cp+14721, 
0x1e608,0x1p+14722, 
0x1e609,0x1.4p+14722, 
0x1e60a,0x1.8p+14722, 
0x1e60b,0x1.cp+14722, 
0x1e60c,0x1p+14723, 
0x1e60d,0x1.4p+14723, 
0x1e60e,0x1.8p+14723, 
0x1e60f,0x1.cp+14723, 
0x1e610,0x1p+14724, 
0x1e611,0x1.4p+14724, 
0x1e612,0x1.8p+14724, 
0x1e613,0x1.cp+14724, 
0x1e614,0x1p+14725, 
0x1e615,0x1.4p+14725, 
0x1e616,0x1.8p+14725, 
0x1e617,0x1.cp+14725, 
0x1e618,0x1p+14726, 
0x1e619,0x1.4p+14726, 
0x1e61a,0x1.8p+14726, 
0x1e61b,0x1.cp+14726, 
0x1e61c,0x1p+14727, 
0x1e61d,0x1.4p+14727, 
0x1e61e,0x1.8p+14727, 
0x1e61f,0x1.cp+14727, 
0x1e620,0x1p+14728, 
0x1e621,0x1.4p+14728, 
0x1e622,0x1.8p+14728, 
0x1e623,0x1.cp+14728, 
0x1e624,0x1p+14729, 
0x1e625,0x1.4p+14729, 
0x1e626,0x1.8p+14729, 
0x1e627,0x1.cp+14729, 
0x1e628,0x1p+14730, 
0x1e629,0x1.4p+14730, 
0x1e62a,0x1.8p+14730, 
0x1e62b,0x1.cp+14730, 
0x1e62c,0x1p+14731, 
0x1e62d,0x1.4p+14731, 
0x1e62e,0x1.8p+14731, 
0x1e62f,0x1.cp+14731, 
0x1e630,0x1p+14732, 
0x1e631,0x1.4p+14732, 
0x1e632,0x1.8p+14732, 
0x1e633,0x1.cp+14732, 
0x1e634,0x1p+14733, 
0x1e635,0x1.4p+14733, 
0x1e636,0x1.8p+14733, 
0x1e637,0x1.cp+14733, 
0x1e638,0x1p+14734, 
0x1e639,0x1.4p+14734, 
0x1e63a,0x1.8p+14734, 
0x1e63b,0x1.cp+14734, 
0x1e63c,0x1p+14735, 
0x1e63d,0x1.4p+14735, 
0x1e63e,0x1.8p+14735, 
0x1e63f,0x1.cp+14735, 
0x1e640,0x1p+14736, 
0x1e641,0x1.4p+14736, 
0x1e642,0x1.8p+14736, 
0x1e643,0x1.cp+14736, 
0x1e644,0x1p+14737, 
0x1e645,0x1.4p+14737, 
0x1e646,0x1.8p+14737, 
0x1e647,0x1.cp+14737, 
0x1e648,0x1p+14738, 
0x1e649,0x1.4p+14738, 
0x1e64a,0x1.8p+14738, 
0x1e64b,0x1.cp+14738, 
0x1e64c,0x1p+14739, 
0x1e64d,0x1.4p+14739, 
0x1e64e,0x1.8p+14739, 
0x1e64f,0x1.cp+14739, 
0x1e650,0x1p+14740, 
0x1e651,0x1.4p+14740, 
0x1e652,0x1.8p+14740, 
0x1e653,0x1.cp+14740, 
0x1e654,0x1p+14741, 
0x1e655,0x1.4p+14741, 
0x1e656,0x1.8p+14741, 
0x1e657,0x1.cp+14741, 
0x1e658,0x1p+14742, 
0x1e659,0x1.4p+14742, 
0x1e65a,0x1.8p+14742, 
0x1e65b,0x1.cp+14742, 
0x1e65c,0x1p+14743, 
0x1e65d,0x1.4p+14743, 
0x1e65e,0x1.8p+14743, 
0x1e65f,0x1.cp+14743, 
0x1e660,0x1p+14744, 
0x1e661,0x1.4p+14744, 
0x1e662,0x1.8p+14744, 
0x1e663,0x1.cp+14744, 
0x1e664,0x1p+14745, 
0x1e665,0x1.4p+14745, 
0x1e666,0x1.8p+14745, 
0x1e667,0x1.cp+14745, 
0x1e668,0x1p+14746, 
0x1e669,0x1.4p+14746, 
0x1e66a,0x1.8p+14746, 
0x1e66b,0x1.cp+14746, 
0x1e66c,0x1p+14747, 
0x1e66d,0x1.4p+14747, 
0x1e66e,0x1.8p+14747, 
0x1e66f,0x1.cp+14747, 
0x1e670,0x1p+14748, 
0x1e671,0x1.4p+14748, 
0x1e672,0x1.8p+14748, 
0x1e673,0x1.cp+14748, 
0x1e674,0x1p+14749, 
0x1e675,0x1.4p+14749, 
0x1e676,0x1.8p+14749, 
0x1e677,0x1.cp+14749, 
0x1e678,0x1p+14750, 
0x1e679,0x1.4p+14750, 
0x1e67a,0x1.8p+14750, 
0x1e67b,0x1.cp+14750, 
0x1e67c,0x1p+14751, 
0x1e67d,0x1.4p+14751, 
0x1e67e,0x1.8p+14751, 
0x1e67f,0x1.cp+14751, 
0x1e680,0x1p+14752, 
0x1e681,0x1.4p+14752, 
0x1e682,0x1.8p+14752, 
0x1e683,0x1.cp+14752, 
0x1e684,0x1p+14753, 
0x1e685,0x1.4p+14753, 
0x1e686,0x1.8p+14753, 
0x1e687,0x1.cp+14753, 
0x1e688,0x1p+14754, 
0x1e689,0x1.4p+14754, 
0x1e68a,0x1.8p+14754, 
0x1e68b,0x1.cp+14754, 
0x1e68c,0x1p+14755, 
0x1e68d,0x1.4p+14755, 
0x1e68e,0x1.8p+14755, 
0x1e68f,0x1.cp+14755, 
0x1e690,0x1p+14756, 
0x1e691,0x1.4p+14756, 
0x1e692,0x1.8p+14756, 
0x1e693,0x1.cp+14756, 
0x1e694,0x1p+14757, 
0x1e695,0x1.4p+14757, 
0x1e696,0x1.8p+14757, 
0x1e697,0x1.cp+14757, 
0x1e698,0x1p+14758, 
0x1e699,0x1.4p+14758, 
0x1e69a,0x1.8p+14758, 
0x1e69b,0x1.cp+14758, 
0x1e69c,0x1p+14759, 
0x1e69d,0x1.4p+14759, 
0x1e69e,0x1.8p+14759, 
0x1e69f,0x1.cp+14759, 
0x1e6a0,0x1p+14760, 
0x1e6a1,0x1.4p+14760, 
0x1e6a2,0x1.8p+14760, 
0x1e6a3,0x1.cp+14760, 
0x1e6a4,0x1p+14761, 
0x1e6a5,0x1.4p+14761, 
0x1e6a6,0x1.8p+14761, 
0x1e6a7,0x1.cp+14761, 
0x1e6a8,0x1p+14762, 
0x1e6a9,0x1.4p+14762, 
0x1e6aa,0x1.8p+14762, 
0x1e6ab,0x1.cp+14762, 
0x1e6ac,0x1p+14763, 
0x1e6ad,0x1.4p+14763, 
0x1e6ae,0x1.8p+14763, 
0x1e6af,0x1.cp+14763, 
0x1e6b0,0x1p+14764, 
0x1e6b1,0x1.4p+14764, 
0x1e6b2,0x1.8p+14764, 
0x1e6b3,0x1.cp+14764, 
0x1e6b4,0x1p+14765, 
0x1e6b5,0x1.4p+14765, 
0x1e6b6,0x1.8p+14765, 
0x1e6b7,0x1.cp+14765, 
0x1e6b8,0x1p+14766, 
0x1e6b9,0x1.4p+14766, 
0x1e6ba,0x1.8p+14766, 
0x1e6bb,0x1.cp+14766, 
0x1e6bc,0x1p+14767, 
0x1e6bd,0x1.4p+14767, 
0x1e6be,0x1.8p+14767, 
0x1e6bf,0x1.cp+14767, 
0x1e6c0,0x1p+14768, 
0x1e6c1,0x1.4p+14768, 
0x1e6c2,0x1.8p+14768, 
0x1e6c3,0x1.cp+14768, 
0x1e6c4,0x1p+14769, 
0x1e6c5,0x1.4p+14769, 
0x1e6c6,0x1.8p+14769, 
0x1e6c7,0x1.cp+14769, 
0x1e6c8,0x1p+14770, 
0x1e6c9,0x1.4p+14770, 
0x1e6ca,0x1.8p+14770, 
0x1e6cb,0x1.cp+14770, 
0x1e6cc,0x1p+14771, 
0x1e6cd,0x1.4p+14771, 
0x1e6ce,0x1.8p+14771, 
0x1e6cf,0x1.cp+14771, 
0x1e6d0,0x1p+14772, 
0x1e6d1,0x1.4p+14772, 
0x1e6d2,0x1.8p+14772, 
0x1e6d3,0x1.cp+14772, 
0x1e6d4,0x1p+14773, 
0x1e6d5,0x1.4p+14773, 
0x1e6d6,0x1.8p+14773, 
0x1e6d7,0x1.cp+14773, 
0x1e6d8,0x1p+14774, 
0x1e6d9,0x1.4p+14774, 
0x1e6da,0x1.8p+14774, 
0x1e6db,0x1.cp+14774, 
0x1e6dc,0x1p+14775, 
0x1e6dd,0x1.4p+14775, 
0x1e6de,0x1.8p+14775, 
0x1e6df,0x1.cp+14775, 
0x1e6e0,0x1p+14776, 
0x1e6e1,0x1.4p+14776, 
0x1e6e2,0x1.8p+14776, 
0x1e6e3,0x1.cp+14776, 
0x1e6e4,0x1p+14777, 
0x1e6e5,0x1.4p+14777, 
0x1e6e6,0x1.8p+14777, 
0x1e6e7,0x1.cp+14777, 
0x1e6e8,0x1p+14778, 
0x1e6e9,0x1.4p+14778, 
0x1e6ea,0x1.8p+14778, 
0x1e6eb,0x1.cp+14778, 
0x1e6ec,0x1p+14779, 
0x1e6ed,0x1.4p+14779, 
0x1e6ee,0x1.8p+14779, 
0x1e6ef,0x1.cp+14779, 
0x1e6f0,0x1p+14780, 
0x1e6f1,0x1.4p+14780, 
0x1e6f2,0x1.8p+14780, 
0x1e6f3,0x1.cp+14780, 
0x1e6f4,0x1p+14781, 
0x1e6f5,0x1.4p+14781, 
0x1e6f6,0x1.8p+14781, 
0x1e6f7,0x1.cp+14781, 
0x1e6f8,0x1p+14782, 
0x1e6f9,0x1.4p+14782, 
0x1e6fa,0x1.8p+14782, 
0x1e6fb,0x1.cp+14782, 
0x1e6fc,0x1p+14783, 
0x1e6fd,0x1.4p+14783, 
0x1e6fe,0x1.8p+14783, 
0x1e6ff,0x1.cp+14783, 
0x1e700,0x1p+14784, 
0x1e701,0x1.4p+14784, 
0x1e702,0x1.8p+14784, 
0x1e703,0x1.cp+14784, 
0x1e704,0x1p+14785, 
0x1e705,0x1.4p+14785, 
0x1e706,0x1.8p+14785, 
0x1e707,0x1.cp+14785, 
0x1e708,0x1p+14786, 
0x1e709,0x1.4p+14786, 
0x1e70a,0x1.8p+14786, 
0x1e70b,0x1.cp+14786, 
0x1e70c,0x1p+14787, 
0x1e70d,0x1.4p+14787, 
0x1e70e,0x1.8p+14787, 
0x1e70f,0x1.cp+14787, 
0x1e710,0x1p+14788, 
0x1e711,0x1.4p+14788, 
0x1e712,0x1.8p+14788, 
0x1e713,0x1.cp+14788, 
0x1e714,0x1p+14789, 
0x1e715,0x1.4p+14789, 
0x1e716,0x1.8p+14789, 
0x1e717,0x1.cp+14789, 
0x1e718,0x1p+14790, 
0x1e719,0x1.4p+14790, 
0x1e71a,0x1.8p+14790, 
0x1e71b,0x1.cp+14790, 
0x1e71c,0x1p+14791, 
0x1e71d,0x1.4p+14791, 
0x1e71e,0x1.8p+14791, 
0x1e71f,0x1.cp+14791, 
0x1e720,0x1p+14792, 
0x1e721,0x1.4p+14792, 
0x1e722,0x1.8p+14792, 
0x1e723,0x1.cp+14792, 
0x1e724,0x1p+14793, 
0x1e725,0x1.4p+14793, 
0x1e726,0x1.8p+14793, 
0x1e727,0x1.cp+14793, 
0x1e728,0x1p+14794, 
0x1e729,0x1.4p+14794, 
0x1e72a,0x1.8p+14794, 
0x1e72b,0x1.cp+14794, 
0x1e72c,0x1p+14795, 
0x1e72d,0x1.4p+14795, 
0x1e72e,0x1.8p+14795, 
0x1e72f,0x1.cp+14795, 
0x1e730,0x1p+14796, 
0x1e731,0x1.4p+14796, 
0x1e732,0x1.8p+14796, 
0x1e733,0x1.cp+14796, 
0x1e734,0x1p+14797, 
0x1e735,0x1.4p+14797, 
0x1e736,0x1.8p+14797, 
0x1e737,0x1.cp+14797, 
0x1e738,0x1p+14798, 
0x1e739,0x1.4p+14798, 
0x1e73a,0x1.8p+14798, 
0x1e73b,0x1.cp+14798, 
0x1e73c,0x1p+14799, 
0x1e73d,0x1.4p+14799, 
0x1e73e,0x1.8p+14799, 
0x1e73f,0x1.cp+14799, 
0x1e740,0x1p+14800, 
0x1e741,0x1.4p+14800, 
0x1e742,0x1.8p+14800, 
0x1e743,0x1.cp+14800, 
0x1e744,0x1p+14801, 
0x1e745,0x1.4p+14801, 
0x1e746,0x1.8p+14801, 
0x1e747,0x1.cp+14801, 
0x1e748,0x1p+14802, 
0x1e749,0x1.4p+14802, 
0x1e74a,0x1.8p+14802, 
0x1e74b,0x1.cp+14802, 
0x1e74c,0x1p+14803, 
0x1e74d,0x1.4p+14803, 
0x1e74e,0x1.8p+14803, 
0x1e74f,0x1.cp+14803, 
0x1e750,0x1p+14804, 
0x1e751,0x1.4p+14804, 
0x1e752,0x1.8p+14804, 
0x1e753,0x1.cp+14804, 
0x1e754,0x1p+14805, 
0x1e755,0x1.4p+14805, 
0x1e756,0x1.8p+14805, 
0x1e757,0x1.cp+14805, 
0x1e758,0x1p+14806, 
0x1e759,0x1.4p+14806, 
0x1e75a,0x1.8p+14806, 
0x1e75b,0x1.cp+14806, 
0x1e75c,0x1p+14807, 
0x1e75d,0x1.4p+14807, 
0x1e75e,0x1.8p+14807, 
0x1e75f,0x1.cp+14807, 
0x1e760,0x1p+14808, 
0x1e761,0x1.4p+14808, 
0x1e762,0x1.8p+14808, 
0x1e763,0x1.cp+14808, 
0x1e764,0x1p+14809, 
0x1e765,0x1.4p+14809, 
0x1e766,0x1.8p+14809, 
0x1e767,0x1.cp+14809, 
0x1e768,0x1p+14810, 
0x1e769,0x1.4p+14810, 
0x1e76a,0x1.8p+14810, 
0x1e76b,0x1.cp+14810, 
0x1e76c,0x1p+14811, 
0x1e76d,0x1.4p+14811, 
0x1e76e,0x1.8p+14811, 
0x1e76f,0x1.cp+14811, 
0x1e770,0x1p+14812, 
0x1e771,0x1.4p+14812, 
0x1e772,0x1.8p+14812, 
0x1e773,0x1.cp+14812, 
0x1e774,0x1p+14813, 
0x1e775,0x1.4p+14813, 
0x1e776,0x1.8p+14813, 
0x1e777,0x1.cp+14813, 
0x1e778,0x1p+14814, 
0x1e779,0x1.4p+14814, 
0x1e77a,0x1.8p+14814, 
0x1e77b,0x1.cp+14814, 
0x1e77c,0x1p+14815, 
0x1e77d,0x1.4p+14815, 
0x1e77e,0x1.8p+14815, 
0x1e77f,0x1.cp+14815, 
0x1e780,0x1p+14816, 
0x1e781,0x1.4p+14816, 
0x1e782,0x1.8p+14816, 
0x1e783,0x1.cp+14816, 
0x1e784,0x1p+14817, 
0x1e785,0x1.4p+14817, 
0x1e786,0x1.8p+14817, 
0x1e787,0x1.cp+14817, 
0x1e788,0x1p+14818, 
0x1e789,0x1.4p+14818, 
0x1e78a,0x1.8p+14818, 
0x1e78b,0x1.cp+14818, 
0x1e78c,0x1p+14819, 
0x1e78d,0x1.4p+14819, 
0x1e78e,0x1.8p+14819, 
0x1e78f,0x1.cp+14819, 
0x1e790,0x1p+14820, 
0x1e791,0x1.4p+14820, 
0x1e792,0x1.8p+14820, 
0x1e793,0x1.cp+14820, 
0x1e794,0x1p+14821, 
0x1e795,0x1.4p+14821, 
0x1e796,0x1.8p+14821, 
0x1e797,0x1.cp+14821, 
0x1e798,0x1p+14822, 
0x1e799,0x1.4p+14822, 
0x1e79a,0x1.8p+14822, 
0x1e79b,0x1.cp+14822, 
0x1e79c,0x1p+14823, 
0x1e79d,0x1.4p+14823, 
0x1e79e,0x1.8p+14823, 
0x1e79f,0x1.cp+14823, 
0x1e7a0,0x1p+14824, 
0x1e7a1,0x1.4p+14824, 
0x1e7a2,0x1.8p+14824, 
0x1e7a3,0x1.cp+14824, 
0x1e7a4,0x1p+14825, 
0x1e7a5,0x1.4p+14825, 
0x1e7a6,0x1.8p+14825, 
0x1e7a7,0x1.cp+14825, 
0x1e7a8,0x1p+14826, 
0x1e7a9,0x1.4p+14826, 
0x1e7aa,0x1.8p+14826, 
0x1e7ab,0x1.cp+14826, 
0x1e7ac,0x1p+14827, 
0x1e7ad,0x1.4p+14827, 
0x1e7ae,0x1.8p+14827, 
0x1e7af,0x1.cp+14827, 
0x1e7b0,0x1p+14828, 
0x1e7b1,0x1.4p+14828, 
0x1e7b2,0x1.8p+14828, 
0x1e7b3,0x1.cp+14828, 
0x1e7b4,0x1p+14829, 
0x1e7b5,0x1.4p+14829, 
0x1e7b6,0x1.8p+14829, 
0x1e7b7,0x1.cp+14829, 
0x1e7b8,0x1p+14830, 
0x1e7b9,0x1.4p+14830, 
0x1e7ba,0x1.8p+14830, 
0x1e7bb,0x1.cp+14830, 
0x1e7bc,0x1p+14831, 
0x1e7bd,0x1.4p+14831, 
0x1e7be,0x1.8p+14831, 
0x1e7bf,0x1.cp+14831, 
0x1e7c0,0x1p+14832, 
0x1e7c1,0x1.4p+14832, 
0x1e7c2,0x1.8p+14832, 
0x1e7c3,0x1.cp+14832, 
0x1e7c4,0x1p+14833, 
0x1e7c5,0x1.4p+14833, 
0x1e7c6,0x1.8p+14833, 
0x1e7c7,0x1.cp+14833, 
0x1e7c8,0x1p+14834, 
0x1e7c9,0x1.4p+14834, 
0x1e7ca,0x1.8p+14834, 
0x1e7cb,0x1.cp+14834, 
0x1e7cc,0x1p+14835, 
0x1e7cd,0x1.4p+14835, 
0x1e7ce,0x1.8p+14835, 
0x1e7cf,0x1.cp+14835, 
0x1e7d0,0x1p+14836, 
0x1e7d1,0x1.4p+14836, 
0x1e7d2,0x1.8p+14836, 
0x1e7d3,0x1.cp+14836, 
0x1e7d4,0x1p+14837, 
0x1e7d5,0x1.4p+14837, 
0x1e7d6,0x1.8p+14837, 
0x1e7d7,0x1.cp+14837, 
0x1e7d8,0x1p+14838, 
0x1e7d9,0x1.4p+14838, 
0x1e7da,0x1.8p+14838, 
0x1e7db,0x1.cp+14838, 
0x1e7dc,0x1p+14839, 
0x1e7dd,0x1.4p+14839, 
0x1e7de,0x1.8p+14839, 
0x1e7df,0x1.cp+14839, 
0x1e7e0,0x1p+14840, 
0x1e7e1,0x1.4p+14840, 
0x1e7e2,0x1.8p+14840, 
0x1e7e3,0x1.cp+14840, 
0x1e7e4,0x1p+14841, 
0x1e7e5,0x1.4p+14841, 
0x1e7e6,0x1.8p+14841, 
0x1e7e7,0x1.cp+14841, 
0x1e7e8,0x1p+14842, 
0x1e7e9,0x1.4p+14842, 
0x1e7ea,0x1.8p+14842, 
0x1e7eb,0x1.cp+14842, 
0x1e7ec,0x1p+14843, 
0x1e7ed,0x1.4p+14843, 
0x1e7ee,0x1.8p+14843, 
0x1e7ef,0x1.cp+14843, 
0x1e7f0,0x1p+14844, 
0x1e7f1,0x1.4p+14844, 
0x1e7f2,0x1.8p+14844, 
0x1e7f3,0x1.cp+14844, 
0x1e7f4,0x1p+14845, 
0x1e7f5,0x1.4p+14845, 
0x1e7f6,0x1.8p+14845, 
0x1e7f7,0x1.cp+14845, 
0x1e7f8,0x1p+14846, 
0x1e7f9,0x1.4p+14846, 
0x1e7fa,0x1.8p+14846, 
0x1e7fb,0x1.cp+14846, 
0x1e7fc,0x1p+14847, 
0x1e7fd,0x1.4p+14847, 
0x1e7fe,0x1.8p+14847, 
0x1e7ff,0x1.cp+14847, 
0x1e800,0x1p+14848, 
0x1e801,0x1.4p+14848, 
0x1e802,0x1.8p+14848, 
0x1e803,0x1.cp+14848, 
0x1e804,0x1p+14849, 
0x1e805,0x1.4p+14849, 
0x1e806,0x1.8p+14849, 
0x1e807,0x1.cp+14849, 
0x1e808,0x1p+14850, 
0x1e809,0x1.4p+14850, 
0x1e80a,0x1.8p+14850, 
0x1e80b,0x1.cp+14850, 
0x1e80c,0x1p+14851, 
0x1e80d,0x1.4p+14851, 
0x1e80e,0x1.8p+14851, 
0x1e80f,0x1.cp+14851, 
0x1e810,0x1p+14852, 
0x1e811,0x1.4p+14852, 
0x1e812,0x1.8p+14852, 
0x1e813,0x1.cp+14852, 
0x1e814,0x1p+14853, 
0x1e815,0x1.4p+14853, 
0x1e816,0x1.8p+14853, 
0x1e817,0x1.cp+14853, 
0x1e818,0x1p+14854, 
0x1e819,0x1.4p+14854, 
0x1e81a,0x1.8p+14854, 
0x1e81b,0x1.cp+14854, 
0x1e81c,0x1p+14855, 
0x1e81d,0x1.4p+14855, 
0x1e81e,0x1.8p+14855, 
0x1e81f,0x1.cp+14855, 
0x1e820,0x1p+14856, 
0x1e821,0x1.4p+14856, 
0x1e822,0x1.8p+14856, 
0x1e823,0x1.cp+14856, 
0x1e824,0x1p+14857, 
0x1e825,0x1.4p+14857, 
0x1e826,0x1.8p+14857, 
0x1e827,0x1.cp+14857, 
0x1e828,0x1p+14858, 
0x1e829,0x1.4p+14858, 
0x1e82a,0x1.8p+14858, 
0x1e82b,0x1.cp+14858, 
0x1e82c,0x1p+14859, 
0x1e82d,0x1.4p+14859, 
0x1e82e,0x1.8p+14859, 
0x1e82f,0x1.cp+14859, 
0x1e830,0x1p+14860, 
0x1e831,0x1.4p+14860, 
0x1e832,0x1.8p+14860, 
0x1e833,0x1.cp+14860, 
0x1e834,0x1p+14861, 
0x1e835,0x1.4p+14861, 
0x1e836,0x1.8p+14861, 
0x1e837,0x1.cp+14861, 
0x1e838,0x1p+14862, 
0x1e839,0x1.4p+14862, 
0x1e83a,0x1.8p+14862, 
0x1e83b,0x1.cp+14862, 
0x1e83c,0x1p+14863, 
0x1e83d,0x1.4p+14863, 
0x1e83e,0x1.8p+14863, 
0x1e83f,0x1.cp+14863, 
0x1e840,0x1p+14864, 
0x1e841,0x1.4p+14864, 
0x1e842,0x1.8p+14864, 
0x1e843,0x1.cp+14864, 
0x1e844,0x1p+14865, 
0x1e845,0x1.4p+14865, 
0x1e846,0x1.8p+14865, 
0x1e847,0x1.cp+14865, 
0x1e848,0x1p+14866, 
0x1e849,0x1.4p+14866, 
0x1e84a,0x1.8p+14866, 
0x1e84b,0x1.cp+14866, 
0x1e84c,0x1p+14867, 
0x1e84d,0x1.4p+14867, 
0x1e84e,0x1.8p+14867, 
0x1e84f,0x1.cp+14867, 
0x1e850,0x1p+14868, 
0x1e851,0x1.4p+14868, 
0x1e852,0x1.8p+14868, 
0x1e853,0x1.cp+14868, 
0x1e854,0x1p+14869, 
0x1e855,0x1.4p+14869, 
0x1e856,0x1.8p+14869, 
0x1e857,0x1.cp+14869, 
0x1e858,0x1p+14870, 
0x1e859,0x1.4p+14870, 
0x1e85a,0x1.8p+14870, 
0x1e85b,0x1.cp+14870, 
0x1e85c,0x1p+14871, 
0x1e85d,0x1.4p+14871, 
0x1e85e,0x1.8p+14871, 
0x1e85f,0x1.cp+14871, 
0x1e860,0x1p+14872, 
0x1e861,0x1.4p+14872, 
0x1e862,0x1.8p+14872, 
0x1e863,0x1.cp+14872, 
0x1e864,0x1p+14873, 
0x1e865,0x1.4p+14873, 
0x1e866,0x1.8p+14873, 
0x1e867,0x1.cp+14873, 
0x1e868,0x1p+14874, 
0x1e869,0x1.4p+14874, 
0x1e86a,0x1.8p+14874, 
0x1e86b,0x1.cp+14874, 
0x1e86c,0x1p+14875, 
0x1e86d,0x1.4p+14875, 
0x1e86e,0x1.8p+14875, 
0x1e86f,0x1.cp+14875, 
0x1e870,0x1p+14876, 
0x1e871,0x1.4p+14876, 
0x1e872,0x1.8p+14876, 
0x1e873,0x1.cp+14876, 
0x1e874,0x1p+14877, 
0x1e875,0x1.4p+14877, 
0x1e876,0x1.8p+14877, 
0x1e877,0x1.cp+14877, 
0x1e878,0x1p+14878, 
0x1e879,0x1.4p+14878, 
0x1e87a,0x1.8p+14878, 
0x1e87b,0x1.cp+14878, 
0x1e87c,0x1p+14879, 
0x1e87d,0x1.4p+14879, 
0x1e87e,0x1.8p+14879, 
0x1e87f,0x1.cp+14879, 
0x1e880,0x1p+14880, 
0x1e881,0x1.4p+14880, 
0x1e882,0x1.8p+14880, 
0x1e883,0x1.cp+14880, 
0x1e884,0x1p+14881, 
0x1e885,0x1.4p+14881, 
0x1e886,0x1.8p+14881, 
0x1e887,0x1.cp+14881, 
0x1e888,0x1p+14882, 
0x1e889,0x1.4p+14882, 
0x1e88a,0x1.8p+14882, 
0x1e88b,0x1.cp+14882, 
0x1e88c,0x1p+14883, 
0x1e88d,0x1.4p+14883, 
0x1e88e,0x1.8p+14883, 
0x1e88f,0x1.cp+14883, 
0x1e890,0x1p+14884, 
0x1e891,0x1.4p+14884, 
0x1e892,0x1.8p+14884, 
0x1e893,0x1.cp+14884, 
0x1e894,0x1p+14885, 
0x1e895,0x1.4p+14885, 
0x1e896,0x1.8p+14885, 
0x1e897,0x1.cp+14885, 
0x1e898,0x1p+14886, 
0x1e899,0x1.4p+14886, 
0x1e89a,0x1.8p+14886, 
0x1e89b,0x1.cp+14886, 
0x1e89c,0x1p+14887, 
0x1e89d,0x1.4p+14887, 
0x1e89e,0x1.8p+14887, 
0x1e89f,0x1.cp+14887, 
0x1e8a0,0x1p+14888, 
0x1e8a1,0x1.4p+14888, 
0x1e8a2,0x1.8p+14888, 
0x1e8a3,0x1.cp+14888, 
0x1e8a4,0x1p+14889, 
0x1e8a5,0x1.4p+14889, 
0x1e8a6,0x1.8p+14889, 
0x1e8a7,0x1.cp+14889, 
0x1e8a8,0x1p+14890, 
0x1e8a9,0x1.4p+14890, 
0x1e8aa,0x1.8p+14890, 
0x1e8ab,0x1.cp+14890, 
0x1e8ac,0x1p+14891, 
0x1e8ad,0x1.4p+14891, 
0x1e8ae,0x1.8p+14891, 
0x1e8af,0x1.cp+14891, 
0x1e8b0,0x1p+14892, 
0x1e8b1,0x1.4p+14892, 
0x1e8b2,0x1.8p+14892, 
0x1e8b3,0x1.cp+14892, 
0x1e8b4,0x1p+14893, 
0x1e8b5,0x1.4p+14893, 
0x1e8b6,0x1.8p+14893, 
0x1e8b7,0x1.cp+14893, 
0x1e8b8,0x1p+14894, 
0x1e8b9,0x1.4p+14894, 
0x1e8ba,0x1.8p+14894, 
0x1e8bb,0x1.cp+14894, 
0x1e8bc,0x1p+14895, 
0x1e8bd,0x1.4p+14895, 
0x1e8be,0x1.8p+14895, 
0x1e8bf,0x1.cp+14895, 
0x1e8c0,0x1p+14896, 
0x1e8c1,0x1.4p+14896, 
0x1e8c2,0x1.8p+14896, 
0x1e8c3,0x1.cp+14896, 
0x1e8c4,0x1p+14897, 
0x1e8c5,0x1.4p+14897, 
0x1e8c6,0x1.8p+14897, 
0x1e8c7,0x1.cp+14897, 
0x1e8c8,0x1p+14898, 
0x1e8c9,0x1.4p+14898, 
0x1e8ca,0x1.8p+14898, 
0x1e8cb,0x1.cp+14898, 
0x1e8cc,0x1p+14899, 
0x1e8cd,0x1.4p+14899, 
0x1e8ce,0x1.8p+14899, 
0x1e8cf,0x1.cp+14899, 
0x1e8d0,0x1p+14900, 
0x1e8d1,0x1.4p+14900, 
0x1e8d2,0x1.8p+14900, 
0x1e8d3,0x1.cp+14900, 
0x1e8d4,0x1p+14901, 
0x1e8d5,0x1.4p+14901, 
0x1e8d6,0x1.8p+14901, 
0x1e8d7,0x1.cp+14901, 
0x1e8d8,0x1p+14902, 
0x1e8d9,0x1.4p+14902, 
0x1e8da,0x1.8p+14902, 
0x1e8db,0x1.cp+14902, 
0x1e8dc,0x1p+14903, 
0x1e8dd,0x1.4p+14903, 
0x1e8de,0x1.8p+14903, 
0x1e8df,0x1.cp+14903, 
0x1e8e0,0x1p+14904, 
0x1e8e1,0x1.4p+14904, 
0x1e8e2,0x1.8p+14904, 
0x1e8e3,0x1.cp+14904, 
0x1e8e4,0x1p+14905, 
0x1e8e5,0x1.4p+14905, 
0x1e8e6,0x1.8p+14905, 
0x1e8e7,0x1.cp+14905, 
0x1e8e8,0x1p+14906, 
0x1e8e9,0x1.4p+14906, 
