codepoint,values,subnormal
0x1baeb,0x1.baebp+0, 
0x1baec,0x1.baecp+0, 
0x1baed,0x1.baedp+0, 
0x1baee,0x1.baeep+0, 
0x1baef,0x1.baefp+0, 
0x1baf0,0x1.bafp+0, 
0x1baf1,0x1.baf1p+0, 
0x1baf2,0x1.baf2p+0, 
0x1baf3,0x1.baf3p+0, 
0x1baf4,0x1.baf4p+0, 
0x1baf5,0x1.baf5p+0, 
0x1baf6,0x1.baf6p+0, 
0x1baf7,0x1.baf7p+0, 
0x1baf8,0x1.baf8p+0, 
0x1baf9,0x1.baf9p+0, 
0x1bafa,0x1.bafap+0, 
0x1bafb,0x1.bafbp+0, 
0x1bafc,0x1.bafcp+0, 
0x1bafd,0x1.bafdp+0, 
0x1bafe,0x1.bafep+0, 
0x1baff,0x1.baffp+0, 
0x1bb00,0x1.bbp+0, 
0x1bb01,0x1.bb01p+0, 
0x1bb02,0x1.bb02p+0, 
0x1bb03,0x1.bb03p+0, 
0x1bb04,0x1.bb04p+0, 
0x1bb05,0x1.bb05p+0, 
0x1bb06,0x1.bb06p+0, 
0x1bb07,0x1.bb07p+0, 
0x1bb08,0x1.bb08p+0, 
0x1bb09,0x1.bb09p+0, 
0x1bb0a,0x1.bb0ap+0, 
0x1bb0b,0x1.bb0bp+0, 
0x1bb0c,0x1.bb0cp+0, 
0x1bb0d,0x1.bb0dp+0, 
0x1bb0e,0x1.bb0ep+0, 
0x1bb0f,0x1.bb0fp+0, 
0x1bb10,0x1.bb1p+0, 
0x1bb11,0x1.bb11p+0, 
0x1bb12,0x1.bb12p+0, 
0x1bb13,0x1.bb13p+0, 
0x1bb14,0x1.bb14p+0, 
0x1bb15,0x1.bb15p+0, 
0x1bb16,0x1.bb16p+0, 
0x1bb17,0x1.bb17p+0, 
0x1bb18,0x1.bb18p+0, 
0x1bb19,0x1.bb19p+0, 
0x1bb1a,0x1.bb1ap+0, 
0x1bb1b,0x1.bb1bp+0, 
0x1bb1c,0x1.bb1cp+0, 
0x1bb1d,0x1.bb1dp+0, 
0x1bb1e,0x1.bb1ep+0, 
0x1bb1f,0x1.bb1fp+0, 
0x1bb20,0x1.bb2p+0, 
0x1bb21,0x1.bb21p+0, 
0x1bb22,0x1.bb22p+0, 
0x1bb23,0x1.bb23p+0, 
0x1bb24,0x1.bb24p+0, 
0x1bb25,0x1.bb25p+0, 
0x1bb26,0x1.bb26p+0, 
0x1bb27,0x1.bb27p+0, 
0x1bb28,0x1.bb28p+0, 
0x1bb29,0x1.bb29p+0, 
0x1bb2a,0x1.bb2ap+0, 
0x1bb2b,0x1.bb2bp+0, 
0x1bb2c,0x1.bb2cp+0, 
0x1bb2d,0x1.bb2dp+0, 
0x1bb2e,0x1.bb2ep+0, 
0x1bb2f,0x1.bb2fp+0, 
0x1bb30,0x1.bb3p+0, 
0x1bb31,0x1.bb31p+0, 
0x1bb32,0x1.bb32p+0, 
0x1bb33,0x1.bb33p+0, 
0x1bb34,0x1.bb34p+0, 
0x1bb35,0x1.bb35p+0, 
0x1bb36,0x1.bb36p+0, 
0x1bb37,0x1.bb37p+0, 
0x1bb38,0x1.bb38p+0, 
0x1bb39,0x1.bb39p+0, 
0x1bb3a,0x1.bb3ap+0, 
0x1bb3b,0x1.bb3bp+0, 
0x1bb3c,0x1.bb3cp+0, 
0x1bb3d,0x1.bb3dp+0, 
0x1bb3e,0x1.bb3ep+0, 
0x1bb3f,0x1.bb3fp+0, 
0x1bb40,0x1.bb4p+0, 
0x1bb41,0x1.bb41p+0, 
0x1bb42,0x1.bb42p+0, 
0x1bb43,0x1.bb43p+0, 
0x1bb44,0x1.bb44p+0, 
0x1bb45,0x1.bb45p+0, 
0x1bb46,0x1.bb46p+0, 
0x1bb47,0x1.bb47p+0, 
0x1bb48,0x1.bb48p+0, 
0x1bb49,0x1.bb49p+0, 
0x1bb4a,0x1.bb4ap+0, 
0x1bb4b,0x1.bb4bp+0, 
0x1bb4c,0x1.bb4cp+0, 
0x1bb4d,0x1.bb4dp+0, 
0x1bb4e,0x1.bb4ep+0, 
0x1bb4f,0x1.bb4fp+0, 
0x1bb50,0x1.bb5p+0, 
0x1bb51,0x1.bb51p+0, 
0x1bb52,0x1.bb52p+0, 
0x1bb53,0x1.bb53p+0, 
0x1bb54,0x1.bb54p+0, 
0x1bb55,0x1.bb55p+0, 
0x1bb56,0x1.bb56p+0, 
0x1bb57,0x1.bb57p+0, 
0x1bb58,0x1.bb58p+0, 
0x1bb59,0x1.bb59p+0, 
0x1bb5a,0x1.bb5ap+0, 
0x1bb5b,0x1.bb5bp+0, 
0x1bb5c,0x1.bb5cp+0, 
0x1bb5d,0x1.bb5dp+0, 
0x1bb5e,0x1.bb5ep+0, 
0x1bb5f,0x1.bb5fp+0, 
0x1bb60,0x1.bb6p+0, 
0x1bb61,0x1.bb61p+0, 
0x1bb62,0x1.bb62p+0, 
0x1bb63,0x1.bb63p+0, 
0x1bb64,0x1.bb64p+0, 
0x1bb65,0x1.bb65p+0, 
0x1bb66,0x1.bb66p+0, 
0x1bb67,0x1.bb67p+0, 
0x1bb68,0x1.bb68p+0, 
0x1bb69,0x1.bb69p+0, 
0x1bb6a,0x1.bb6ap+0, 
0x1bb6b,0x1.bb6bp+0, 
0x1bb6c,0x1.bb6cp+0, 
0x1bb6d,0x1.bb6dp+0, 
0x1bb6e,0x1.bb6ep+0, 
0x1bb6f,0x1.bb6fp+0, 
0x1bb70,0x1.bb7p+0, 
0x1bb71,0x1.bb71p+0, 
0x1bb72,0x1.bb72p+0, 
0x1bb73,0x1.bb73p+0, 
0x1bb74,0x1.bb74p+0, 
0x1bb75,0x1.bb75p+0, 
0x1bb76,0x1.bb76p+0, 
0x1bb77,0x1.bb77p+0, 
0x1bb78,0x1.bb78p+0, 
0x1bb79,0x1.bb79p+0, 
0x1bb7a,0x1.bb7ap+0, 
0x1bb7b,0x1.bb7bp+0, 
0x1bb7c,0x1.bb7cp+0, 
0x1bb7d,0x1.bb7dp+0, 
0x1bb7e,0x1.bb7ep+0, 
0x1bb7f,0x1.bb7fp+0, 
0x1bb80,0x1.bb8p+0, 
0x1bb81,0x1.bb81p+0, 
0x1bb82,0x1.bb82p+0, 
0x1bb83,0x1.bb83p+0, 
0x1bb84,0x1.bb84p+0, 
0x1bb85,0x1.bb85p+0, 
0x1bb86,0x1.bb86p+0, 
0x1bb87,0x1.bb87p+0, 
0x1bb88,0x1.bb88p+0, 
0x1bb89,0x1.bb89p+0, 
0x1bb8a,0x1.bb8ap+0, 
0x1bb8b,0x1.bb8bp+0, 
0x1bb8c,0x1.bb8cp+0, 
0x1bb8d,0x1.bb8dp+0, 
0x1bb8e,0x1.bb8ep+0, 
0x1bb8f,0x1.bb8fp+0, 
0x1bb90,0x1.bb9p+0, 
0x1bb91,0x1.bb91p+0, 
0x1bb92,0x1.bb92p+0, 
0x1bb93,0x1.bb93p+0, 
0x1bb94,0x1.bb94p+0, 
0x1bb95,0x1.bb95p+0, 
0x1bb96,0x1.bb96p+0, 
0x1bb97,0x1.bb97p+0, 
0x1bb98,0x1.bb98p+0, 
0x1bb99,0x1.bb99p+0, 
0x1bb9a,0x1.bb9ap+0, 
0x1bb9b,0x1.bb9bp+0, 
0x1bb9c,0x1.bb9cp+0, 
0x1bb9d,0x1.bb9dp+0, 
0x1bb9e,0x1.bb9ep+0, 
0x1bb9f,0x1.bb9fp+0, 
0x1bba0,0x1.bbap+0, 
0x1bba1,0x1.bba1p+0, 
0x1bba2,0x1.bba2p+0, 
0x1bba3,0x1.bba3p+0, 
0x1bba4,0x1.bba4p+0, 
0x1bba5,0x1.bba5p+0, 
0x1bba6,0x1.bba6p+0, 
0x1bba7,0x1.bba7p+0, 
0x1bba8,0x1.bba8p+0, 
0x1bba9,0x1.bba9p+0, 
0x1bbaa,0x1.bbaap+0, 
0x1bbab,0x1.bbabp+0, 
0x1bbac,0x1.bbacp+0, 
0x1bbad,0x1.bbadp+0, 
0x1bbae,0x1.bbaep+0, 
0x1bbaf,0x1.bbafp+0, 
0x1bbb0,0x1.bbbp+0, 
0x1bbb1,0x1.bbb1p+0, 
0x1bbb2,0x1.bbb2p+0, 
0x1bbb3,0x1.bbb3p+0, 
0x1bbb4,0x1.bbb4p+0, 
0x1bbb5,0x1.bbb5p+0, 
0x1bbb6,0x1.bbb6p+0, 
0x1bbb7,0x1.bbb7p+0, 
0x1bbb8,0x1.bbb8p+0, 
0x1bbb9,0x1.bbb9p+0, 
0x1bbba,0x1.bbbap+0, 
0x1bbbb,0x1.bbbbp+0, 
0x1bbbc,0x1.bbbcp+0, 
0x1bbbd,0x1.bbbdp+0, 
0x1bbbe,0x1.bbbep+0, 
0x1bbbf,0x1.bbbfp+0, 
0x1bbc0,0x1.bbcp+0, 
0x1bbc1,0x1.bbc1p+0, 
0x1bbc2,0x1.bbc2p+0, 
0x1bbc3,0x1.bbc3p+0, 
0x1bbc4,0x1.bbc4p+0, 
0x1bbc5,0x1.bbc5p+0, 
0x1bbc6,0x1.bbc6p+0, 
0x1bbc7,0x1.bbc7p+0, 
0x1bbc8,0x1.bbc8p+0, 
0x1bbc9,0x1.bbc9p+0, 
0x1bbca,0x1.bbcap+0, 
0x1bbcb,0x1.bbcbp+0, 
0x1bbcc,0x1.bbccp+0, 
0x1bbcd,0x1.bbcdp+0, 
0x1bbce,0x1.bbcep+0, 
0x1bbcf,0x1.bbcfp+0, 
0x1bbd0,0x1.bbdp+0, 
0x1bbd1,0x1.bbd1p+0, 
0x1bbd2,0x1.bbd2p+0, 
0x1bbd3,0x1.bbd3p+0, 
0x1bbd4,0x1.bbd4p+0, 
0x1bbd5,0x1.bbd5p+0, 
0x1bbd6,0x1.bbd6p+0, 
0x1bbd7,0x1.bbd7p+0, 
0x1bbd8,0x1.bbd8p+0, 
0x1bbd9,0x1.bbd9p+0, 
0x1bbda,0x1.bbdap+0, 
0x1bbdb,0x1.bbdbp+0, 
0x1bbdc,0x1.bbdcp+0, 
0x1bbdd,0x1.bbddp+0, 
0x1bbde,0x1.bbdep+0, 
0x1bbdf,0x1.bbdfp+0, 
0x1bbe0,0x1.bbep+0, 
0x1bbe1,0x1.bbe1p+0, 
0x1bbe2,0x1.bbe2p+0, 
0x1bbe3,0x1.bbe3p+0, 
0x1bbe4,0x1.bbe4p+0, 
0x1bbe5,0x1.bbe5p+0, 
0x1bbe6,0x1.bbe6p+0, 
0x1bbe7,0x1.bbe7p+0, 
0x1bbe8,0x1.bbe8p+0, 
0x1bbe9,0x1.bbe9p+0, 
0x1bbea,0x1.bbeap+0, 
0x1bbeb,0x1.bbebp+0, 
0x1bbec,0x1.bbecp+0, 
0x1bbed,0x1.bbedp+0, 
0x1bbee,0x1.bbeep+0, 
0x1bbef,0x1.bbefp+0, 
0x1bbf0,0x1.bbfp+0, 
0x1bbf1,0x1.bbf1p+0, 
0x1bbf2,0x1.bbf2p+0, 
0x1bbf3,0x1.bbf3p+0, 
0x1bbf4,0x1.bbf4p+0, 
0x1bbf5,0x1.bbf5p+0, 
0x1bbf6,0x1.bbf6p+0, 
0x1bbf7,0x1.bbf7p+0, 
0x1bbf8,0x1.bbf8p+0, 
0x1bbf9,0x1.bbf9p+0, 
0x1bbfa,0x1.bbfap+0, 
0x1bbfb,0x1.bbfbp+0, 
0x1bbfc,0x1.bbfcp+0, 
0x1bbfd,0x1.bbfdp+0, 
0x1bbfe,0x1.bbfep+0, 
0x1bbff,0x1.bbffp+0, 
0x1bc00,0x1.bcp+0, 
0x1bc01,0x1.bc01p+0, 
0x1bc02,0x1.bc02p+0, 
0x1bc03,0x1.bc03p+0, 
0x1bc04,0x1.bc04p+0, 
0x1bc05,0x1.bc05p+0, 
0x1bc06,0x1.bc06p+0, 
0x1bc07,0x1.bc07p+0, 
0x1bc08,0x1.bc08p+0, 
0x1bc09,0x1.bc09p+0, 
0x1bc0a,0x1.bc0ap+0, 
0x1bc0b,0x1.bc0bp+0, 
0x1bc0c,0x1.bc0cp+0, 
0x1bc0d,0x1.bc0dp+0, 
0x1bc0e,0x1.bc0ep+0, 
0x1bc0f,0x1.bc0fp+0, 
0x1bc10,0x1.bc1p+0, 
0x1bc11,0x1.bc11p+0, 
0x1bc12,0x1.bc12p+0, 
0x1bc13,0x1.bc13p+0, 
0x1bc14,0x1.bc14p+0, 
0x1bc15,0x1.bc15p+0, 
0x1bc16,0x1.bc16p+0, 
0x1bc17,0x1.bc17p+0, 
0x1bc18,0x1.bc18p+0, 
0x1bc19,0x1.bc19p+0, 
0x1bc1a,0x1.bc1ap+0, 
0x1bc1b,0x1.bc1bp+0, 
0x1bc1c,0x1.bc1cp+0, 
0x1bc1d,0x1.bc1dp+0, 
0x1bc1e,0x1.bc1ep+0, 
0x1bc1f,0x1.bc1fp+0, 
0x1bc20,0x1.bc2p+0, 
0x1bc21,0x1.bc21p+0, 
0x1bc22,0x1.bc22p+0, 
0x1bc23,0x1.bc23p+0, 
0x1bc24,0x1.bc24p+0, 
0x1bc25,0x1.bc25p+0, 
0x1bc26,0x1.bc26p+0, 
0x1bc27,0x1.bc27p+0, 
0x1bc28,0x1.bc28p+0, 
0x1bc29,0x1.bc29p+0, 
0x1bc2a,0x1.bc2ap+0, 
0x1bc2b,0x1.bc2bp+0, 
0x1bc2c,0x1.bc2cp+0, 
0x1bc2d,0x1.bc2dp+0, 
0x1bc2e,0x1.bc2ep+0, 
0x1bc2f,0x1.bc2fp+0, 
0x1bc30,0x1.bc3p+0, 
0x1bc31,0x1.bc31p+0, 
0x1bc32,0x1.bc32p+0, 
0x1bc33,0x1.bc33p+0, 
0x1bc34,0x1.bc34p+0, 
0x1bc35,0x1.bc35p+0, 
0x1bc36,0x1.bc36p+0, 
0x1bc37,0x1.bc37p+0, 
0x1bc38,0x1.bc38p+0, 
0x1bc39,0x1.bc39p+0, 
0x1bc3a,0x1.bc3ap+0, 
0x1bc3b,0x1.bc3bp+0, 
0x1bc3c,0x1.bc3cp+0, 
0x1bc3d,0x1.bc3dp+0, 
0x1bc3e,0x1.bc3ep+0, 
0x1bc3f,0x1.bc3fp+0, 
0x1bc40,0x1.bc4p+0, 
0x1bc41,0x1.bc41p+0, 
0x1bc42,0x1.bc42p+0, 
0x1bc43,0x1.bc43p+0, 
0x1bc44,0x1.bc44p+0, 
0x1bc45,0x1.bc45p+0, 
0x1bc46,0x1.bc46p+0, 
0x1bc47,0x1.bc47p+0, 
0x1bc48,0x1.bc48p+0, 
0x1bc49,0x1.bc49p+0, 
0x1bc4a,0x1.bc4ap+0, 
0x1bc4b,0x1.bc4bp+0, 
0x1bc4c,0x1.bc4cp+0, 
0x1bc4d,0x1.bc4dp+0, 
0x1bc4e,0x1.bc4ep+0, 
0x1bc4f,0x1.bc4fp+0, 
0x1bc50,0x1.bc5p+0, 
0x1bc51,0x1.bc51p+0, 
0x1bc52,0x1.bc52p+0, 
0x1bc53,0x1.bc53p+0, 
0x1bc54,0x1.bc54p+0, 
0x1bc55,0x1.bc55p+0, 
0x1bc56,0x1.bc56p+0, 
0x1bc57,0x1.bc57p+0, 
0x1bc58,0x1.bc58p+0, 
0x1bc59,0x1.bc59p+0, 
0x1bc5a,0x1.bc5ap+0, 
0x1bc5b,0x1.bc5bp+0, 
0x1bc5c,0x1.bc5cp+0, 
0x1bc5d,0x1.bc5dp+0, 
0x1bc5e,0x1.bc5ep+0, 
0x1bc5f,0x1.bc5fp+0, 
0x1bc60,0x1.bc6p+0, 
0x1bc61,0x1.bc61p+0, 
0x1bc62,0x1.bc62p+0, 
0x1bc63,0x1.bc63p+0, 
0x1bc64,0x1.bc64p+0, 
0x1bc65,0x1.bc65p+0, 
0x1bc66,0x1.bc66p+0, 
0x1bc67,0x1.bc67p+0, 
0x1bc68,0x1.bc68p+0, 
0x1bc69,0x1.bc69p+0, 
0x1bc6a,0x1.bc6ap+0, 
0x1bc6b,0x1.bc6bp+0, 
0x1bc6c,0x1.bc6cp+0, 
0x1bc6d,0x1.bc6dp+0, 
0x1bc6e,0x1.bc6ep+0, 
0x1bc6f,0x1.bc6fp+0, 
0x1bc70,0x1.bc7p+0, 
0x1bc71,0x1.bc71p+0, 
0x1bc72,0x1.bc72p+0, 
0x1bc73,0x1.bc73p+0, 
0x1bc74,0x1.bc74p+0, 
0x1bc75,0x1.bc75p+0, 
0x1bc76,0x1.bc76p+0, 
0x1bc77,0x1.bc77p+0, 
0x1bc78,0x1.bc78p+0, 
0x1bc79,0x1.bc79p+0, 
0x1bc7a,0x1.bc7ap+0, 
0x1bc7b,0x1.bc7bp+0, 
0x1bc7c,0x1.bc7cp+0, 
0x1bc7d,0x1.bc7dp+0, 
0x1bc7e,0x1.bc7ep+0, 
0x1bc7f,0x1.bc7fp+0, 
0x1bc80,0x1.bc8p+0, 
0x1bc81,0x1.bc81p+0, 
0x1bc82,0x1.bc82p+0, 
0x1bc83,0x1.bc83p+0, 
0x1bc84,0x1.bc84p+0, 
0x1bc85,0x1.bc85p+0, 
0x1bc86,0x1.bc86p+0, 
0x1bc87,0x1.bc87p+0, 
0x1bc88,0x1.bc88p+0, 
0x1bc89,0x1.bc89p+0, 
0x1bc8a,0x1.bc8ap+0, 
0x1bc8b,0x1.bc8bp+0, 
0x1bc8c,0x1.bc8cp+0, 
0x1bc8d,0x1.bc8dp+0, 
0x1bc8e,0x1.bc8ep+0, 
0x1bc8f,0x1.bc8fp+0, 
0x1bc90,0x1.bc9p+0, 
0x1bc91,0x1.bc91p+0, 
0x1bc92,0x1.bc92p+0, 
0x1bc93,0x1.bc93p+0, 
0x1bc94,0x1.bc94p+0, 
0x1bc95,0x1.bc95p+0, 
0x1bc96,0x1.bc96p+0, 
0x1bc97,0x1.bc97p+0, 
0x1bc98,0x1.bc98p+0, 
0x1bc99,0x1.bc99p+0, 
0x1bc9a,0x1.bc9ap+0, 
0x1bc9b,0x1.bc9bp+0, 
0x1bc9c,0x1.bc9cp+0, 
0x1bc9d,0x1.bc9dp+0, 
0x1bc9e,0x1.bc9ep+0, 
0x1bc9f,0x1.bc9fp+0, 
0x1bca0,0x1.bcap+0, 
0x1bca1,0x1.bca1p+0, 
0x1bca2,0x1.bca2p+0, 
0x1bca3,0x1.bca3p+0, 
0x1bca4,0x1.bca4p+0, 
0x1bca5,0x1.bca5p+0, 
0x1bca6,0x1.bca6p+0, 
0x1bca7,0x1.bca7p+0, 
0x1bca8,0x1.bca8p+0, 
0x1bca9,0x1.bca9p+0, 
0x1bcaa,0x1.bcaap+0, 
0x1bcab,0x1.bcabp+0, 
0x1bcac,0x1.bcacp+0, 
0x1bcad,0x1.bcadp+0, 
0x1bcae,0x1.bcaep+0, 
0x1bcaf,0x1.bcafp+0, 
0x1bcb0,0x1.bcbp+0, 
0x1bcb1,0x1.bcb1p+0, 
0x1bcb2,0x1.bcb2p+0, 
0x1bcb3,0x1.bcb3p+0, 
0x1bcb4,0x1.bcb4p+0, 
0x1bcb5,0x1.bcb5p+0, 
0x1bcb6,0x1.bcb6p+0, 
0x1bcb7,0x1.bcb7p+0, 
0x1bcb8,0x1.bcb8p+0, 
0x1bcb9,0x1.bcb9p+0, 
0x1bcba,0x1.bcbap+0, 
0x1bcbb,0x1.bcbbp+0, 
0x1bcbc,0x1.bcbcp+0, 
0x1bcbd,0x1.bcbdp+0, 
0x1bcbe,0x1.bcbep+0, 
0x1bcbf,0x1.bcbfp+0, 
0x1bcc0,0x1.bccp+0, 
0x1bcc1,0x1.bcc1p+0, 
0x1bcc2,0x1.bcc2p+0, 
0x1bcc3,0x1.bcc3p+0, 
0x1bcc4,0x1.bcc4p+0, 
0x1bcc5,0x1.bcc5p+0, 
0x1bcc6,0x1.bcc6p+0, 
0x1bcc7,0x1.bcc7p+0, 
0x1bcc8,0x1.bcc8p+0, 
0x1bcc9,0x1.bcc9p+0, 
0x1bcca,0x1.bccap+0, 
0x1bccb,0x1.bccbp+0, 
0x1bccc,0x1.bcccp+0, 
0x1bccd,0x1.bccdp+0, 
0x1bcce,0x1.bccep+0, 
0x1bccf,0x1.bccfp+0, 
0x1bcd0,0x1.bcdp+0, 
0x1bcd1,0x1.bcd1p+0, 
0x1bcd2,0x1.bcd2p+0, 
0x1bcd3,0x1.bcd3p+0, 
0x1bcd4,0x1.bcd4p+0, 
0x1bcd5,0x1.bcd5p+0, 
0x1bcd6,0x1.bcd6p+0, 
0x1bcd7,0x1.bcd7p+0, 
0x1bcd8,0x1.bcd8p+0, 
0x1bcd9,0x1.bcd9p+0, 
0x1bcda,0x1.bcdap+0, 
0x1bcdb,0x1.bcdbp+0, 
0x1bcdc,0x1.bcdcp+0, 
0x1bcdd,0x1.bcddp+0, 
0x1bcde,0x1.bcdep+0, 
0x1bcdf,0x1.bcdfp+0, 
0x1bce0,0x1.bcep+0, 
0x1bce1,0x1.bce1p+0, 
0x1bce2,0x1.bce2p+0, 
0x1bce3,0x1.bce3p+0, 
0x1bce4,0x1.bce4p+0, 
0x1bce5,0x1.bce5p+0, 
0x1bce6,0x1.bce6p+0, 
0x1bce7,0x1.bce7p+0, 
0x1bce8,0x1.bce8p+0, 
0x1bce9,0x1.bce9p+0, 
0x1bcea,0x1.bceap+0, 
0x1bceb,0x1.bcebp+0, 
0x1bcec,0x1.bcecp+0, 
0x1bced,0x1.bcedp+0, 
0x1bcee,0x1.bceep+0, 
0x1bcef,0x1.bcefp+0, 
0x1bcf0,0x1.bcfp+0, 
0x1bcf1,0x1.bcf1p+0, 
0x1bcf2,0x1.bcf2p+0, 
0x1bcf3,0x1.bcf3p+0, 
0x1bcf4,0x1.bcf4p+0, 
0x1bcf5,0x1.bcf5p+0, 
0x1bcf6,0x1.bcf6p+0, 
0x1bcf7,0x1.bcf7p+0, 
0x1bcf8,0x1.bcf8p+0, 
0x1bcf9,0x1.bcf9p+0, 
0x1bcfa,0x1.bcfap+0, 
0x1bcfb,0x1.bcfbp+0, 
0x1bcfc,0x1.bcfcp+0, 
0x1bcfd,0x1.bcfdp+0, 
0x1bcfe,0x1.bcfep+0, 
0x1bcff,0x1.bcffp+0, 
0x1bd00,0x1.bdp+0, 
0x1bd01,0x1.bd01p+0, 
0x1bd02,0x1.bd02p+0, 
0x1bd03,0x1.bd03p+0, 
0x1bd04,0x1.bd04p+0, 
0x1bd05,0x1.bd05p+0, 
0x1bd06,0x1.bd06p+0, 
0x1bd07,0x1.bd07p+0, 
0x1bd08,0x1.bd08p+0, 
0x1bd09,0x1.bd09p+0, 
0x1bd0a,0x1.bd0ap+0, 
0x1bd0b,0x1.bd0bp+0, 
0x1bd0c,0x1.bd0cp+0, 
0x1bd0d,0x1.bd0dp+0, 
0x1bd0e,0x1.bd0ep+0, 
0x1bd0f,0x1.bd0fp+0, 
0x1bd10,0x1.bd1p+0, 
0x1bd11,0x1.bd11p+0, 
0x1bd12,0x1.bd12p+0, 
0x1bd13,0x1.bd13p+0, 
0x1bd14,0x1.bd14p+0, 
0x1bd15,0x1.bd15p+0, 
0x1bd16,0x1.bd16p+0, 
0x1bd17,0x1.bd17p+0, 
0x1bd18,0x1.bd18p+0, 
0x1bd19,0x1.bd19p+0, 
0x1bd1a,0x1.bd1ap+0, 
0x1bd1b,0x1.bd1bp+0, 
0x1bd1c,0x1.bd1cp+0, 
0x1bd1d,0x1.bd1dp+0, 
0x1bd1e,0x1.bd1ep+0, 
0x1bd1f,0x1.bd1fp+0, 
0x1bd20,0x1.bd2p+0, 
0x1bd21,0x1.bd21p+0, 
0x1bd22,0x1.bd22p+0, 
0x1bd23,0x1.bd23p+0, 
0x1bd24,0x1.bd24p+0, 
0x1bd25,0x1.bd25p+0, 
0x1bd26,0x1.bd26p+0, 
0x1bd27,0x1.bd27p+0, 
0x1bd28,0x1.bd28p+0, 
0x1bd29,0x1.bd29p+0, 
0x1bd2a,0x1.bd2ap+0, 
0x1bd2b,0x1.bd2bp+0, 
0x1bd2c,0x1.bd2cp+0, 
0x1bd2d,0x1.bd2dp+0, 
0x1bd2e,0x1.bd2ep+0, 
0x1bd2f,0x1.bd2fp+0, 
0x1bd30,0x1.bd3p+0, 
0x1bd31,0x1.bd31p+0, 
0x1bd32,0x1.bd32p+0, 
0x1bd33,0x1.bd33p+0, 
0x1bd34,0x1.bd34p+0, 
0x1bd35,0x1.bd35p+0, 
0x1bd36,0x1.bd36p+0, 
0x1bd37,0x1.bd37p+0, 
0x1bd38,0x1.bd38p+0, 
0x1bd39,0x1.bd39p+0, 
0x1bd3a,0x1.bd3ap+0, 
0x1bd3b,0x1.bd3bp+0, 
0x1bd3c,0x1.bd3cp+0, 
0x1bd3d,0x1.bd3dp+0, 
0x1bd3e,0x1.bd3ep+0, 
0x1bd3f,0x1.bd3fp+0, 
0x1bd40,0x1.bd4p+0, 
0x1bd41,0x1.bd41p+0, 
0x1bd42,0x1.bd42p+0, 
0x1bd43,0x1.bd43p+0, 
0x1bd44,0x1.bd44p+0, 
0x1bd45,0x1.bd45p+0, 
0x1bd46,0x1.bd46p+0, 
0x1bd47,0x1.bd47p+0, 
0x1bd48,0x1.bd48p+0, 
0x1bd49,0x1.bd49p+0, 
0x1bd4a,0x1.bd4ap+0, 
0x1bd4b,0x1.bd4bp+0, 
0x1bd4c,0x1.bd4cp+0, 
0x1bd4d,0x1.bd4dp+0, 
0x1bd4e,0x1.bd4ep+0, 
0x1bd4f,0x1.bd4fp+0, 
0x1bd50,0x1.bd5p+0, 
0x1bd51,0x1.bd51p+0, 
0x1bd52,0x1.bd52p+0, 
0x1bd53,0x1.bd53p+0, 
0x1bd54,0x1.bd54p+0, 
0x1bd55,0x1.bd55p+0, 
0x1bd56,0x1.bd56p+0, 
0x1bd57,0x1.bd57p+0, 
0x1bd58,0x1.bd58p+0, 
0x1bd59,0x1.bd59p+0, 
0x1bd5a,0x1.bd5ap+0, 
0x1bd5b,0x1.bd5bp+0, 
0x1bd5c,0x1.bd5cp+0, 
0x1bd5d,0x1.bd5dp+0, 
0x1bd5e,0x1.bd5ep+0, 
0x1bd5f,0x1.bd5fp+0, 
0x1bd60,0x1.bd6p+0, 
0x1bd61,0x1.bd61p+0, 
0x1bd62,0x1.bd62p+0, 
0x1bd63,0x1.bd63p+0, 
0x1bd64,0x1.bd64p+0, 
0x1bd65,0x1.bd65p+0, 
0x1bd66,0x1.bd66p+0, 
0x1bd67,0x1.bd67p+0, 
0x1bd68,0x1.bd68p+0, 
0x1bd69,0x1.bd69p+0, 
0x1bd6a,0x1.bd6ap+0, 
0x1bd6b,0x1.bd6bp+0, 
0x1bd6c,0x1.bd6cp+0, 
0x1bd6d,0x1.bd6dp+0, 
0x1bd6e,0x1.bd6ep+0, 
0x1bd6f,0x1.bd6fp+0, 
0x1bd70,0x1.bd7p+0, 
0x1bd71,0x1.bd71p+0, 
0x1bd72,0x1.bd72p+0, 
0x1bd73,0x1.bd73p+0, 
0x1bd74,0x1.bd74p+0, 
0x1bd75,0x1.bd75p+0, 
0x1bd76,0x1.bd76p+0, 
0x1bd77,0x1.bd77p+0, 
0x1bd78,0x1.bd78p+0, 
0x1bd79,0x1.bd79p+0, 
0x1bd7a,0x1.bd7ap+0, 
0x1bd7b,0x1.bd7bp+0, 
0x1bd7c,0x1.bd7cp+0, 
0x1bd7d,0x1.bd7dp+0, 
0x1bd7e,0x1.bd7ep+0, 
0x1bd7f,0x1.bd7fp+0, 
0x1bd80,0x1.bd8p+0, 
0x1bd81,0x1.bd81p+0, 
0x1bd82,0x1.bd82p+0, 
0x1bd83,0x1.bd83p+0, 
0x1bd84,0x1.bd84p+0, 
0x1bd85,0x1.bd85p+0, 
0x1bd86,0x1.bd86p+0, 
0x1bd87,0x1.bd87p+0, 
0x1bd88,0x1.bd88p+0, 
0x1bd89,0x1.bd89p+0, 
0x1bd8a,0x1.bd8ap+0, 
