codepoint,values,subnormal
0x1ae1d,-0x1.e1dp+2, 
0x1ae1e,-0x1.e1ep+2, 
0x1ae1f,-0x1.e1fp+2, 
0x1ae20,-0x1.e2p+2, 
0x1ae21,-0x1.e21p+2, 
0x1ae22,-0x1.e22p+2, 
0x1ae23,-0x1.e23p+2, 
0x1ae24,-0x1.e24p+2, 
0x1ae25,-0x1.e25p+2, 
0x1ae26,-0x1.e26p+2, 
0x1ae27,-0x1.e27p+2, 
0x1ae28,-0x1.e28p+2, 
0x1ae29,-0x1.e29p+2, 
0x1ae2a,-0x1.e2ap+2, 
0x1ae2b,-0x1.e2bp+2, 
0x1ae2c,-0x1.e2cp+2, 
0x1ae2d,-0x1.e2dp+2, 
0x1ae2e,-0x1.e2ep+2, 
0x1ae2f,-0x1.e2fp+2, 
0x1ae30,-0x1.e3p+2, 
0x1ae31,-0x1.e31p+2, 
0x1ae32,-0x1.e32p+2, 
0x1ae33,-0x1.e33p+2, 
0x1ae34,-0x1.e34p+2, 
0x1ae35,-0x1.e35p+2, 
0x1ae36,-0x1.e36p+2, 
0x1ae37,-0x1.e37p+2, 
0x1ae38,-0x1.e38p+2, 
0x1ae39,-0x1.e39p+2, 
0x1ae3a,-0x1.e3ap+2, 
0x1ae3b,-0x1.e3bp+2, 
0x1ae3c,-0x1.e3cp+2, 
0x1ae3d,-0x1.e3dp+2, 
0x1ae3e,-0x1.e3ep+2, 
0x1ae3f,-0x1.e3fp+2, 
0x1ae40,-0x1.e4p+2, 
0x1ae41,-0x1.e41p+2, 
0x1ae42,-0x1.e42p+2, 
0x1ae43,-0x1.e43p+2, 
0x1ae44,-0x1.e44p+2, 
0x1ae45,-0x1.e45p+2, 
0x1ae46,-0x1.e46p+2, 
0x1ae47,-0x1.e47p+2, 
0x1ae48,-0x1.e48p+2, 
0x1ae49,-0x1.e49p+2, 
0x1ae4a,-0x1.e4ap+2, 
0x1ae4b,-0x1.e4bp+2, 
0x1ae4c,-0x1.e4cp+2, 
0x1ae4d,-0x1.e4dp+2, 
0x1ae4e,-0x1.e4ep+2, 
0x1ae4f,-0x1.e4fp+2, 
0x1ae50,-0x1.e5p+2, 
0x1ae51,-0x1.e51p+2, 
0x1ae52,-0x1.e52p+2, 
0x1ae53,-0x1.e53p+2, 
0x1ae54,-0x1.e54p+2, 
0x1ae55,-0x1.e55p+2, 
0x1ae56,-0x1.e56p+2, 
0x1ae57,-0x1.e57p+2, 
0x1ae58,-0x1.e58p+2, 
0x1ae59,-0x1.e59p+2, 
0x1ae5a,-0x1.e5ap+2, 
0x1ae5b,-0x1.e5bp+2, 
0x1ae5c,-0x1.e5cp+2, 
0x1ae5d,-0x1.e5dp+2, 
0x1ae5e,-0x1.e5ep+2, 
0x1ae5f,-0x1.e5fp+2, 
0x1ae60,-0x1.e6p+2, 
0x1ae61,-0x1.e61p+2, 
0x1ae62,-0x1.e62p+2, 
0x1ae63,-0x1.e63p+2, 
0x1ae64,-0x1.e64p+2, 
0x1ae65,-0x1.e65p+2, 
0x1ae66,-0x1.e66p+2, 
0x1ae67,-0x1.e67p+2, 
0x1ae68,-0x1.e68p+2, 
0x1ae69,-0x1.e69p+2, 
0x1ae6a,-0x1.e6ap+2, 
0x1ae6b,-0x1.e6bp+2, 
0x1ae6c,-0x1.e6cp+2, 
0x1ae6d,-0x1.e6dp+2, 
0x1ae6e,-0x1.e6ep+2, 
0x1ae6f,-0x1.e6fp+2, 
0x1ae70,-0x1.e7p+2, 
0x1ae71,-0x1.e71p+2, 
0x1ae72,-0x1.e72p+2, 
0x1ae73,-0x1.e73p+2, 
0x1ae74,-0x1.e74p+2, 
0x1ae75,-0x1.e75p+2, 
0x1ae76,-0x1.e76p+2, 
0x1ae77,-0x1.e77p+2, 
0x1ae78,-0x1.e78p+2, 
0x1ae79,-0x1.e79p+2, 
0x1ae7a,-0x1.e7ap+2, 
0x1ae7b,-0x1.e7bp+2, 
0x1ae7c,-0x1.e7cp+2, 
0x1ae7d,-0x1.e7dp+2, 
0x1ae7e,-0x1.e7ep+2, 
0x1ae7f,-0x1.e7fp+2, 
0x1ae80,-0x1.e8p+2, 
0x1ae81,-0x1.e81p+2, 
0x1ae82,-0x1.e82p+2, 
0x1ae83,-0x1.e83p+2, 
0x1ae84,-0x1.e84p+2, 
0x1ae85,-0x1.e85p+2, 
0x1ae86,-0x1.e86p+2, 
0x1ae87,-0x1.e87p+2, 
0x1ae88,-0x1.e88p+2, 
0x1ae89,-0x1.e89p+2, 
0x1ae8a,-0x1.e8ap+2, 
0x1ae8b,-0x1.e8bp+2, 
0x1ae8c,-0x1.e8cp+2, 
0x1ae8d,-0x1.e8dp+2, 
0x1ae8e,-0x1.e8ep+2, 
0x1ae8f,-0x1.e8fp+2, 
0x1ae90,-0x1.e9p+2, 
0x1ae91,-0x1.e91p+2, 
0x1ae92,-0x1.e92p+2, 
0x1ae93,-0x1.e93p+2, 
0x1ae94,-0x1.e94p+2, 
0x1ae95,-0x1.e95p+2, 
0x1ae96,-0x1.e96p+2, 
0x1ae97,-0x1.e97p+2, 
0x1ae98,-0x1.e98p+2, 
0x1ae99,-0x1.e99p+2, 
0x1ae9a,-0x1.e9ap+2, 
0x1ae9b,-0x1.e9bp+2, 
0x1ae9c,-0x1.e9cp+2, 
0x1ae9d,-0x1.e9dp+2, 
0x1ae9e,-0x1.e9ep+2, 
0x1ae9f,-0x1.e9fp+2, 
0x1aea0,-0x1.eap+2, 
0x1aea1,-0x1.ea1p+2, 
0x1aea2,-0x1.ea2p+2, 
0x1aea3,-0x1.ea3p+2, 
0x1aea4,-0x1.ea4p+2, 
0x1aea5,-0x1.ea5p+2, 
0x1aea6,-0x1.ea6p+2, 
0x1aea7,-0x1.ea7p+2, 
0x1aea8,-0x1.ea8p+2, 
0x1aea9,-0x1.ea9p+2, 
0x1aeaa,-0x1.eaap+2, 
0x1aeab,-0x1.eabp+2, 
0x1aeac,-0x1.eacp+2, 
0x1aead,-0x1.eadp+2, 
0x1aeae,-0x1.eaep+2, 
0x1aeaf,-0x1.eafp+2, 
0x1aeb0,-0x1.ebp+2, 
0x1aeb1,-0x1.eb1p+2, 
0x1aeb2,-0x1.eb2p+2, 
0x1aeb3,-0x1.eb3p+2, 
0x1aeb4,-0x1.eb4p+2, 
0x1aeb5,-0x1.eb5p+2, 
0x1aeb6,-0x1.eb6p+2, 
0x1aeb7,-0x1.eb7p+2, 
0x1aeb8,-0x1.eb8p+2, 
0x1aeb9,-0x1.eb9p+2, 
0x1aeba,-0x1.ebap+2, 
0x1aebb,-0x1.ebbp+2, 
0x1aebc,-0x1.ebcp+2, 
0x1aebd,-0x1.ebdp+2, 
0x1aebe,-0x1.ebep+2, 
0x1aebf,-0x1.ebfp+2, 
0x1aec0,-0x1.ecp+2, 
0x1aec1,-0x1.ec1p+2, 
0x1aec2,-0x1.ec2p+2, 
0x1aec3,-0x1.ec3p+2, 
0x1aec4,-0x1.ec4p+2, 
0x1aec5,-0x1.ec5p+2, 
0x1aec6,-0x1.ec6p+2, 
0x1aec7,-0x1.ec7p+2, 
0x1aec8,-0x1.ec8p+2, 
0x1aec9,-0x1.ec9p+2, 
0x1aeca,-0x1.ecap+2, 
0x1aecb,-0x1.ecbp+2, 
0x1aecc,-0x1.eccp+2, 
0x1aecd,-0x1.ecdp+2, 
0x1aece,-0x1.ecep+2, 
0x1aecf,-0x1.ecfp+2, 
0x1aed0,-0x1.edp+2, 
0x1aed1,-0x1.ed1p+2, 
0x1aed2,-0x1.ed2p+2, 
0x1aed3,-0x1.ed3p+2, 
0x1aed4,-0x1.ed4p+2, 
0x1aed5,-0x1.ed5p+2, 
0x1aed6,-0x1.ed6p+2, 
0x1aed7,-0x1.ed7p+2, 
0x1aed8,-0x1.ed8p+2, 
0x1aed9,-0x1.ed9p+2, 
0x1aeda,-0x1.edap+2, 
0x1aedb,-0x1.edbp+2, 
0x1aedc,-0x1.edcp+2, 
0x1aedd,-0x1.eddp+2, 
0x1aede,-0x1.edep+2, 
0x1aedf,-0x1.edfp+2, 
0x1aee0,-0x1.eep+2, 
0x1aee1,-0x1.ee1p+2, 
0x1aee2,-0x1.ee2p+2, 
0x1aee3,-0x1.ee3p+2, 
0x1aee4,-0x1.ee4p+2, 
0x1aee5,-0x1.ee5p+2, 
0x1aee6,-0x1.ee6p+2, 
0x1aee7,-0x1.ee7p+2, 
0x1aee8,-0x1.ee8p+2, 
0x1aee9,-0x1.ee9p+2, 
0x1aeea,-0x1.eeap+2, 
0x1aeeb,-0x1.eebp+2, 
0x1aeec,-0x1.eecp+2, 
0x1aeed,-0x1.eedp+2, 
0x1aeee,-0x1.eeep+2, 
0x1aeef,-0x1.eefp+2, 
0x1aef0,-0x1.efp+2, 
0x1aef1,-0x1.ef1p+2, 
0x1aef2,-0x1.ef2p+2, 
0x1aef3,-0x1.ef3p+2, 
0x1aef4,-0x1.ef4p+2, 
0x1aef5,-0x1.ef5p+2, 
0x1aef6,-0x1.ef6p+2, 
0x1aef7,-0x1.ef7p+2, 
0x1aef8,-0x1.ef8p+2, 
0x1aef9,-0x1.ef9p+2, 
0x1aefa,-0x1.efap+2, 
0x1aefb,-0x1.efbp+2, 
0x1aefc,-0x1.efcp+2, 
0x1aefd,-0x1.efdp+2, 
0x1aefe,-0x1.efep+2, 
0x1aeff,-0x1.effp+2, 
0x1af00,-0x1.fp+2, 
0x1af01,-0x1.f01p+2, 
0x1af02,-0x1.f02p+2, 
0x1af03,-0x1.f03p+2, 
0x1af04,-0x1.f04p+2, 
0x1af05,-0x1.f05p+2, 
0x1af06,-0x1.f06p+2, 
0x1af07,-0x1.f07p+2, 
0x1af08,-0x1.f08p+2, 
0x1af09,-0x1.f09p+2, 
0x1af0a,-0x1.f0ap+2, 
0x1af0b,-0x1.f0bp+2, 
0x1af0c,-0x1.f0cp+2, 
0x1af0d,-0x1.f0dp+2, 
0x1af0e,-0x1.f0ep+2, 
0x1af0f,-0x1.f0fp+2, 
0x1af10,-0x1.f1p+2, 
0x1af11,-0x1.f11p+2, 
0x1af12,-0x1.f12p+2, 
0x1af13,-0x1.f13p+2, 
0x1af14,-0x1.f14p+2, 
0x1af15,-0x1.f15p+2, 
0x1af16,-0x1.f16p+2, 
0x1af17,-0x1.f17p+2, 
0x1af18,-0x1.f18p+2, 
0x1af19,-0x1.f19p+2, 
0x1af1a,-0x1.f1ap+2, 
0x1af1b,-0x1.f1bp+2, 
0x1af1c,-0x1.f1cp+2, 
0x1af1d,-0x1.f1dp+2, 
0x1af1e,-0x1.f1ep+2, 
0x1af1f,-0x1.f1fp+2, 
0x1af20,-0x1.f2p+2, 
0x1af21,-0x1.f21p+2, 
0x1af22,-0x1.f22p+2, 
0x1af23,-0x1.f23p+2, 
0x1af24,-0x1.f24p+2, 
0x1af25,-0x1.f25p+2, 
0x1af26,-0x1.f26p+2, 
0x1af27,-0x1.f27p+2, 
0x1af28,-0x1.f28p+2, 
0x1af29,-0x1.f29p+2, 
0x1af2a,-0x1.f2ap+2, 
0x1af2b,-0x1.f2bp+2, 
0x1af2c,-0x1.f2cp+2, 
0x1af2d,-0x1.f2dp+2, 
0x1af2e,-0x1.f2ep+2, 
0x1af2f,-0x1.f2fp+2, 
0x1af30,-0x1.f3p+2, 
0x1af31,-0x1.f31p+2, 
0x1af32,-0x1.f32p+2, 
0x1af33,-0x1.f33p+2, 
0x1af34,-0x1.f34p+2, 
0x1af35,-0x1.f35p+2, 
0x1af36,-0x1.f36p+2, 
0x1af37,-0x1.f37p+2, 
0x1af38,-0x1.f38p+2, 
0x1af39,-0x1.f39p+2, 
0x1af3a,-0x1.f3ap+2, 
0x1af3b,-0x1.f3bp+2, 
0x1af3c,-0x1.f3cp+2, 
0x1af3d,-0x1.f3dp+2, 
0x1af3e,-0x1.f3ep+2, 
0x1af3f,-0x1.f3fp+2, 
0x1af40,-0x1.f4p+2, 
0x1af41,-0x1.f41p+2, 
0x1af42,-0x1.f42p+2, 
0x1af43,-0x1.f43p+2, 
0x1af44,-0x1.f44p+2, 
0x1af45,-0x1.f45p+2, 
0x1af46,-0x1.f46p+2, 
0x1af47,-0x1.f47p+2, 
0x1af48,-0x1.f48p+2, 
0x1af49,-0x1.f49p+2, 
0x1af4a,-0x1.f4ap+2, 
0x1af4b,-0x1.f4bp+2, 
0x1af4c,-0x1.f4cp+2, 
0x1af4d,-0x1.f4dp+2, 
0x1af4e,-0x1.f4ep+2, 
0x1af4f,-0x1.f4fp+2, 
0x1af50,-0x1.f5p+2, 
0x1af51,-0x1.f51p+2, 
0x1af52,-0x1.f52p+2, 
0x1af53,-0x1.f53p+2, 
0x1af54,-0x1.f54p+2, 
0x1af55,-0x1.f55p+2, 
0x1af56,-0x1.f56p+2, 
0x1af57,-0x1.f57p+2, 
0x1af58,-0x1.f58p+2, 
0x1af59,-0x1.f59p+2, 
0x1af5a,-0x1.f5ap+2, 
0x1af5b,-0x1.f5bp+2, 
0x1af5c,-0x1.f5cp+2, 
0x1af5d,-0x1.f5dp+2, 
0x1af5e,-0x1.f5ep+2, 
0x1af5f,-0x1.f5fp+2, 
0x1af60,-0x1.f6p+2, 
0x1af61,-0x1.f61p+2, 
0x1af62,-0x1.f62p+2, 
0x1af63,-0x1.f63p+2, 
0x1af64,-0x1.f64p+2, 
0x1af65,-0x1.f65p+2, 
0x1af66,-0x1.f66p+2, 
0x1af67,-0x1.f67p+2, 
0x1af68,-0x1.f68p+2, 
0x1af69,-0x1.f69p+2, 
0x1af6a,-0x1.f6ap+2, 
0x1af6b,-0x1.f6bp+2, 
0x1af6c,-0x1.f6cp+2, 
0x1af6d,-0x1.f6dp+2, 
0x1af6e,-0x1.f6ep+2, 
0x1af6f,-0x1.f6fp+2, 
0x1af70,-0x1.f7p+2, 
0x1af71,-0x1.f71p+2, 
0x1af72,-0x1.f72p+2, 
0x1af73,-0x1.f73p+2, 
0x1af74,-0x1.f74p+2, 
0x1af75,-0x1.f75p+2, 
0x1af76,-0x1.f76p+2, 
0x1af77,-0x1.f77p+2, 
0x1af78,-0x1.f78p+2, 
0x1af79,-0x1.f79p+2, 
0x1af7a,-0x1.f7ap+2, 
0x1af7b,-0x1.f7bp+2, 
0x1af7c,-0x1.f7cp+2, 
0x1af7d,-0x1.f7dp+2, 
0x1af7e,-0x1.f7ep+2, 
0x1af7f,-0x1.f7fp+2, 
0x1af80,-0x1.f8p+2, 
0x1af81,-0x1.f81p+2, 
0x1af82,-0x1.f82p+2, 
0x1af83,-0x1.f83p+2, 
0x1af84,-0x1.f84p+2, 
0x1af85,-0x1.f85p+2, 
0x1af86,-0x1.f86p+2, 
0x1af87,-0x1.f87p+2, 
0x1af88,-0x1.f88p+2, 
0x1af89,-0x1.f89p+2, 
0x1af8a,-0x1.f8ap+2, 
0x1af8b,-0x1.f8bp+2, 
0x1af8c,-0x1.f8cp+2, 
0x1af8d,-0x1.f8dp+2, 
0x1af8e,-0x1.f8ep+2, 
0x1af8f,-0x1.f8fp+2, 
0x1af90,-0x1.f9p+2, 
0x1af91,-0x1.f91p+2, 
0x1af92,-0x1.f92p+2, 
0x1af93,-0x1.f93p+2, 
0x1af94,-0x1.f94p+2, 
0x1af95,-0x1.f95p+2, 
0x1af96,-0x1.f96p+2, 
0x1af97,-0x1.f97p+2, 
0x1af98,-0x1.f98p+2, 
0x1af99,-0x1.f99p+2, 
0x1af9a,-0x1.f9ap+2, 
0x1af9b,-0x1.f9bp+2, 
0x1af9c,-0x1.f9cp+2, 
0x1af9d,-0x1.f9dp+2, 
0x1af9e,-0x1.f9ep+2, 
0x1af9f,-0x1.f9fp+2, 
0x1afa0,-0x1.fap+2, 
0x1afa1,-0x1.fa1p+2, 
0x1afa2,-0x1.fa2p+2, 
0x1afa3,-0x1.fa3p+2, 
0x1afa4,-0x1.fa4p+2, 
0x1afa5,-0x1.fa5p+2, 
0x1afa6,-0x1.fa6p+2, 
0x1afa7,-0x1.fa7p+2, 
0x1afa8,-0x1.fa8p+2, 
0x1afa9,-0x1.fa9p+2, 
0x1afaa,-0x1.faap+2, 
0x1afab,-0x1.fabp+2, 
0x1afac,-0x1.facp+2, 
0x1afad,-0x1.fadp+2, 
0x1afae,-0x1.faep+2, 
0x1afaf,-0x1.fafp+2, 
0x1afb0,-0x1.fbp+2, 
0x1afb1,-0x1.fb1p+2, 
0x1afb2,-0x1.fb2p+2, 
0x1afb3,-0x1.fb3p+2, 
0x1afb4,-0x1.fb4p+2, 
0x1afb5,-0x1.fb5p+2, 
0x1afb6,-0x1.fb6p+2, 
0x1afb7,-0x1.fb7p+2, 
0x1afb8,-0x1.fb8p+2, 
0x1afb9,-0x1.fb9p+2, 
0x1afba,-0x1.fbap+2, 
0x1afbb,-0x1.fbbp+2, 
0x1afbc,-0x1.fbcp+2, 
0x1afbd,-0x1.fbdp+2, 
0x1afbe,-0x1.fbep+2, 
0x1afbf,-0x1.fbfp+2, 
0x1afc0,-0x1.fcp+2, 
0x1afc1,-0x1.fc1p+2, 
0x1afc2,-0x1.fc2p+2, 
0x1afc3,-0x1.fc3p+2, 
0x1afc4,-0x1.fc4p+2, 
0x1afc5,-0x1.fc5p+2, 
0x1afc6,-0x1.fc6p+2, 
0x1afc7,-0x1.fc7p+2, 
0x1afc8,-0x1.fc8p+2, 
0x1afc9,-0x1.fc9p+2, 
0x1afca,-0x1.fcap+2, 
0x1afcb,-0x1.fcbp+2, 
0x1afcc,-0x1.fccp+2, 
0x1afcd,-0x1.fcdp+2, 
0x1afce,-0x1.fcep+2, 
0x1afcf,-0x1.fcfp+2, 
0x1afd0,-0x1.fdp+2, 
0x1afd1,-0x1.fd1p+2, 
0x1afd2,-0x1.fd2p+2, 
0x1afd3,-0x1.fd3p+2, 
0x1afd4,-0x1.fd4p+2, 
0x1afd5,-0x1.fd5p+2, 
0x1afd6,-0x1.fd6p+2, 
0x1afd7,-0x1.fd7p+2, 
0x1afd8,-0x1.fd8p+2, 
0x1afd9,-0x1.fd9p+2, 
0x1afda,-0x1.fdap+2, 
0x1afdb,-0x1.fdbp+2, 
0x1afdc,-0x1.fdcp+2, 
0x1afdd,-0x1.fddp+2, 
0x1afde,-0x1.fdep+2, 
0x1afdf,-0x1.fdfp+2, 
0x1afe0,-0x1.fep+2, 
0x1afe1,-0x1.fe1p+2, 
0x1afe2,-0x1.fe2p+2, 
0x1afe3,-0x1.fe3p+2, 
0x1afe4,-0x1.fe4p+2, 
0x1afe5,-0x1.fe5p+2, 
0x1afe6,-0x1.fe6p+2, 
0x1afe7,-0x1.fe7p+2, 
0x1afe8,-0x1.fe8p+2, 
0x1afe9,-0x1.fe9p+2, 
0x1afea,-0x1.feap+2, 
0x1afeb,-0x1.febp+2, 
0x1afec,-0x1.fecp+2, 
0x1afed,-0x1.fedp+2, 
0x1afee,-0x1.feep+2, 
0x1afef,-0x1.fefp+2, 
0x1aff0,-0x1.ffp+2, 
0x1aff1,-0x1.ff1p+2, 
0x1aff2,-0x1.ff2p+2, 
0x1aff3,-0x1.ff3p+2, 
0x1aff4,-0x1.ff4p+2, 
0x1aff5,-0x1.ff5p+2, 
0x1aff6,-0x1.ff6p+2, 
0x1aff7,-0x1.ff7p+2, 
0x1aff8,-0x1.ff8p+2, 
0x1aff9,-0x1.ff9p+2, 
0x1affa,-0x1.ffap+2, 
0x1affb,-0x1.ffbp+2, 
0x1affc,-0x1.ffcp+2, 
0x1affd,-0x1.ffdp+2, 
0x1affe,-0x1.ffep+2, 
0x1afff,-0x1.fffp+2, 
0x1b000,-0x1p+3, 
0x1b001,-0x1.001p+3, 
0x1b002,-0x1.002p+3, 
0x1b003,-0x1.003p+3, 
0x1b004,-0x1.004p+3, 
0x1b005,-0x1.005p+3, 
0x1b006,-0x1.006p+3, 
0x1b007,-0x1.007p+3, 
0x1b008,-0x1.008p+3, 
0x1b009,-0x1.009p+3, 
0x1b00a,-0x1.00ap+3, 
0x1b00b,-0x1.00bp+3, 
0x1b00c,-0x1.00cp+3, 
0x1b00d,-0x1.00dp+3, 
0x1b00e,-0x1.00ep+3, 
0x1b00f,-0x1.00fp+3, 
0x1b010,-0x1.01p+3, 
0x1b011,-0x1.011p+3, 
0x1b012,-0x1.012p+3, 
0x1b013,-0x1.013p+3, 
0x1b014,-0x1.014p+3, 
0x1b015,-0x1.015p+3, 
0x1b016,-0x1.016p+3, 
0x1b017,-0x1.017p+3, 
0x1b018,-0x1.018p+3, 
0x1b019,-0x1.019p+3, 
0x1b01a,-0x1.01ap+3, 
0x1b01b,-0x1.01bp+3, 
0x1b01c,-0x1.01cp+3, 
0x1b01d,-0x1.01dp+3, 
0x1b01e,-0x1.01ep+3, 
0x1b01f,-0x1.01fp+3, 
0x1b020,-0x1.02p+3, 
0x1b021,-0x1.021p+3, 
0x1b022,-0x1.022p+3, 
0x1b023,-0x1.023p+3, 
0x1b024,-0x1.024p+3, 
0x1b025,-0x1.025p+3, 
0x1b026,-0x1.026p+3, 
0x1b027,-0x1.027p+3, 
0x1b028,-0x1.028p+3, 
0x1b029,-0x1.029p+3, 
0x1b02a,-0x1.02ap+3, 
0x1b02b,-0x1.02bp+3, 
0x1b02c,-0x1.02cp+3, 
0x1b02d,-0x1.02dp+3, 
0x1b02e,-0x1.02ep+3, 
0x1b02f,-0x1.02fp+3, 
0x1b030,-0x1.03p+3, 
0x1b031,-0x1.031p+3, 
0x1b032,-0x1.032p+3, 
0x1b033,-0x1.033p+3, 
0x1b034,-0x1.034p+3, 
0x1b035,-0x1.035p+3, 
0x1b036,-0x1.036p+3, 
0x1b037,-0x1.037p+3, 
0x1b038,-0x1.038p+3, 
0x1b039,-0x1.039p+3, 
0x1b03a,-0x1.03ap+3, 
0x1b03b,-0x1.03bp+3, 
0x1b03c,-0x1.03cp+3, 
0x1b03d,-0x1.03dp+3, 
0x1b03e,-0x1.03ep+3, 
0x1b03f,-0x1.03fp+3, 
0x1b040,-0x1.04p+3, 
0x1b041,-0x1.041p+3, 
0x1b042,-0x1.042p+3, 
0x1b043,-0x1.043p+3, 
0x1b044,-0x1.044p+3, 
0x1b045,-0x1.045p+3, 
0x1b046,-0x1.046p+3, 
0x1b047,-0x1.047p+3, 
0x1b048,-0x1.048p+3, 
0x1b049,-0x1.049p+3, 
0x1b04a,-0x1.04ap+3, 
0x1b04b,-0x1.04bp+3, 
0x1b04c,-0x1.04cp+3, 
0x1b04d,-0x1.04dp+3, 
0x1b04e,-0x1.04ep+3, 
0x1b04f,-0x1.04fp+3, 
0x1b050,-0x1.05p+3, 
0x1b051,-0x1.051p+3, 
0x1b052,-0x1.052p+3, 
0x1b053,-0x1.053p+3, 
0x1b054,-0x1.054p+3, 
0x1b055,-0x1.055p+3, 
0x1b056,-0x1.056p+3, 
0x1b057,-0x1.057p+3, 
0x1b058,-0x1.058p+3, 
0x1b059,-0x1.059p+3, 
0x1b05a,-0x1.05ap+3, 
0x1b05b,-0x1.05bp+3, 
0x1b05c,-0x1.05cp+3, 
0x1b05d,-0x1.05dp+3, 
0x1b05e,-0x1.05ep+3, 
0x1b05f,-0x1.05fp+3, 
0x1b060,-0x1.06p+3, 
0x1b061,-0x1.061p+3, 
0x1b062,-0x1.062p+3, 
0x1b063,-0x1.063p+3, 
0x1b064,-0x1.064p+3, 
0x1b065,-0x1.065p+3, 
0x1b066,-0x1.066p+3, 
0x1b067,-0x1.067p+3, 
0x1b068,-0x1.068p+3, 
0x1b069,-0x1.069p+3, 
0x1b06a,-0x1.06ap+3, 
0x1b06b,-0x1.06bp+3, 
0x1b06c,-0x1.06cp+3, 
0x1b06d,-0x1.06dp+3, 
0x1b06e,-0x1.06ep+3, 
0x1b06f,-0x1.06fp+3, 
0x1b070,-0x1.07p+3, 
0x1b071,-0x1.071p+3, 
0x1b072,-0x1.072p+3, 
0x1b073,-0x1.073p+3, 
0x1b074,-0x1.074p+3, 
0x1b075,-0x1.075p+3, 
0x1b076,-0x1.076p+3, 
0x1b077,-0x1.077p+3, 
0x1b078,-0x1.078p+3, 
0x1b079,-0x1.079p+3, 
0x1b07a,-0x1.07ap+3, 
0x1b07b,-0x1.07bp+3, 
0x1b07c,-0x1.07cp+3, 
0x1b07d,-0x1.07dp+3, 
0x1b07e,-0x1.07ep+3, 
0x1b07f,-0x1.07fp+3, 
0x1b080,-0x1.08p+3, 
0x1b081,-0x1.081p+3, 
0x1b082,-0x1.082p+3, 
0x1b083,-0x1.083p+3, 
0x1b084,-0x1.084p+3, 
0x1b085,-0x1.085p+3, 
0x1b086,-0x1.086p+3, 
0x1b087,-0x1.087p+3, 
0x1b088,-0x1.088p+3, 
0x1b089,-0x1.089p+3, 
0x1b08a,-0x1.08ap+3, 
0x1b08b,-0x1.08bp+3, 
0x1b08c,-0x1.08cp+3, 
0x1b08d,-0x1.08dp+3, 
0x1b08e,-0x1.08ep+3, 
0x1b08f,-0x1.08fp+3, 
0x1b090,-0x1.09p+3, 
0x1b091,-0x1.091p+3, 
0x1b092,-0x1.092p+3, 
0x1b093,-0x1.093p+3, 
0x1b094,-0x1.094p+3, 
0x1b095,-0x1.095p+3, 
0x1b096,-0x1.096p+3, 
0x1b097,-0x1.097p+3, 
0x1b098,-0x1.098p+3, 
0x1b099,-0x1.099p+3, 
0x1b09a,-0x1.09ap+3, 
0x1b09b,-0x1.09bp+3, 
0x1b09c,-0x1.09cp+3, 
0x1b09d,-0x1.09dp+3, 
0x1b09e,-0x1.09ep+3, 
0x1b09f,-0x1.09fp+3, 
0x1b0a0,-0x1.0ap+3, 
0x1b0a1,-0x1.0a1p+3, 
0x1b0a2,-0x1.0a2p+3, 
0x1b0a3,-0x1.0a3p+3, 
0x1b0a4,-0x1.0a4p+3, 
0x1b0a5,-0x1.0a5p+3, 
0x1b0a6,-0x1.0a6p+3, 
0x1b0a7,-0x1.0a7p+3, 
0x1b0a8,-0x1.0a8p+3, 
0x1b0a9,-0x1.0a9p+3, 
0x1b0aa,-0x1.0aap+3, 
0x1b0ab,-0x1.0abp+3, 
0x1b0ac,-0x1.0acp+3, 
0x1b0ad,-0x1.0adp+3, 
0x1b0ae,-0x1.0aep+3, 
0x1b0af,-0x1.0afp+3, 
0x1b0b0,-0x1.0bp+3, 
0x1b0b1,-0x1.0b1p+3, 
0x1b0b2,-0x1.0b2p+3, 
0x1b0b3,-0x1.0b3p+3, 
0x1b0b4,-0x1.0b4p+3, 
0x1b0b5,-0x1.0b5p+3, 
0x1b0b6,-0x1.0b6p+3, 
0x1b0b7,-0x1.0b7p+3, 
0x1b0b8,-0x1.0b8p+3, 
0x1b0b9,-0x1.0b9p+3, 
0x1b0ba,-0x1.0bap+3, 
0x1b0bb,-0x1.0bbp+3, 
0x1b0bc,-0x1.0bcp+3, 
0x1b0bd,-0x1.0bdp+3, 
0x1b0be,-0x1.0bep+3, 
0x1b0bf,-0x1.0bfp+3, 
0x1b0c0,-0x1.0cp+3, 
0x1b0c1,-0x1.0c1p+3, 
0x1b0c2,-0x1.0c2p+3, 
0x1b0c3,-0x1.0c3p+3, 
0x1b0c4,-0x1.0c4p+3, 
0x1b0c5,-0x1.0c5p+3, 
0x1b0c6,-0x1.0c6p+3, 
0x1b0c7,-0x1.0c7p+3, 
0x1b0c8,-0x1.0c8p+3, 
0x1b0c9,-0x1.0c9p+3, 
0x1b0ca,-0x1.0cap+3, 
0x1b0cb,-0x1.0cbp+3, 
0x1b0cc,-0x1.0ccp+3, 
0x1b0cd,-0x1.0cdp+3, 
0x1b0ce,-0x1.0cep+3, 
0x1b0cf,-0x1.0cfp+3, 
0x1b0d0,-0x1.0dp+3, 
0x1b0d1,-0x1.0d1p+3, 
0x1b0d2,-0x1.0d2p+3, 
0x1b0d3,-0x1.0d3p+3, 
0x1b0d4,-0x1.0d4p+3, 
